Дата эксперимента: 31.10.2023 21:20:26
time;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Temperature
499.466;1.0137;-0.0022;0.2802;-4.2214;0.9847;-0.8702;30.0359;
499.487;1.0076;-0.0017;0.2774;-4.1832;1.2061;-0.8168;29.9418;
499.508;1.0120;-0.0085;0.2830;-4.1756;0.8626;-0.7710;30.0359;
499.529;1.0164;-0.0076;0.2730;-4.2672;1.0229;-0.7023;29.9418;
499.551;1.0103;-0.0081;0.2741;-4.2595;0.8092;-1.0153;30.0359;
499.572;1.0085;-0.0049;0.2672;-4.0840;0.9695;-0.8931;29.9418;
499.593;1.0166;0.0024;0.2841;-4.0916;1.0305;-0.7252;29.9418;
499.614;1.0081;0.0034;0.2797;-4.0382;1.0840;-0.8779;29.9418;
499.635;1.0110;-0.0085;0.2799;-4.1374;1.1221;-0.7634;30.0359;
499.656;1.0193;-0.0042;0.2844;-4.1374;1.0763;-0.6794;30.0359;
499.677;1.0112;-0.0029;0.2663;-4.2672;1.0000;-0.9924;29.9418;
499.711;1.0125;-0.0034;0.2780;-4.1298;1.0382;-0.7939;30.0359;
499.719;1.0088;-0.0054;0.2830;-4.0840;0.9618;-0.9466;30.0359;
499.740;1.0076;-0.0051;0.2763;-4.0840;0.8244;-0.9237;29.9418;
499.761;1.0068;-0.0066;0.2780;-4.0916;1.1069;-0.8168;29.9418;
499.782;1.0125;-0.0076;0.2741;-4.1145;1.0076;-0.7786;30.1300;
499.803;1.0129;-0.0039;0.2735;-4.3282;0.8626;-0.7710;29.9418;
499.824;1.0083;-0.0059;0.2866;-4.1756;0.8015;-1.0000;30.0359;
499.845;1.0081;-0.0027;0.2777;-4.1450;1.1298;-0.8397;29.9418;
499.866;1.0068;-0.0056;0.2699;-4.2137;0.9847;-0.9847;29.9418;
499.887;1.0093;-0.0054;0.2738;-4.3588;0.9160;-0.7481;30.0359;
499.908;1.0107;-0.0071;0.2783;-4.0458;0.9771;-0.8931;30.0359;
499.929;1.0103;-0.0007;0.2802;-4.0840;1.0153;-1.0840;30.0359;
499.950;1.0120;-0.0076;0.2744;-4.1985;1.0763;-0.9389;30.0359;
499.971;1.0073;-0.0066;0.2747;-4.0458;1.0153;-0.7786;30.0359;
499.992;1.0144;-0.0059;0.2741;-4.1069;0.9313;-0.9237;30.0359;
500.013;1.0129;-0.0078;0.2724;-4.1145;1.0458;-0.9924;29.9418;
500.034;1.0151;-0.0066;0.2733;-4.0305;0.9466;-0.7099;29.9418;
500.055;1.0100;-0.0117;0.2724;-4.4733;1.0153;-0.7939;29.9418;
500.076;1.0154;-0.0049;0.2758;-4.3206;1.0076;-0.8397;29.9418;
500.097;1.0142;-0.0078;0.2852;-4.3435;1.2290;-0.8321;29.9418;
500.118;1.0144;-0.0093;0.2724;-4.1985;0.9618;-0.8397;29.9418;
500.139;1.0078;-0.0044;0.2921;-4.1145;0.7863;-1.0076;29.9418;
500.160;1.0112;-0.0090;0.2741;-4.0153;1.0305;-1.0076;29.9418;
500.181;1.0105;-0.0022;0.2849;-4.0229;1.0458;-0.8855;29.9418;
500.202;1.0083;0.0000;0.2744;-4.1069;0.9771;-0.9313;29.9418;
500.223;1.0071;-0.0093;0.2805;-4.1985;1.0840;-0.8397;30.1300;
500.244;1.0127;-0.0090;0.2724;-3.9847;1.1145;-0.7634;29.9418;
500.265;1.0107;-0.0034;0.2813;-4.4809;0.8397;-0.8702;30.0359;
500.286;1.0068;0.0034;0.2797;-4.0916;0.8015;-0.9389;30.1300;
500.307;1.0066;-0.0061;0.2760;-4.3282;0.9771;-0.8855;30.0359;
500.329;1.0103;-0.0044;0.2799;-4.1832;1.2061;-0.9008;30.0359;
500.349;1.0103;-0.0085;0.2802;-4.3130;0.8931;-0.7863;29.9418;
500.370;1.0063;-0.0042;0.2741;-4.3359;1.0076;-0.9313;29.9418;
500.391;1.0098;-0.0027;0.2733;-4.1069;1.0611;-0.8015;29.9418;
500.413;1.0090;-0.0042;0.2694;-4.0076;0.9389;-0.7557;29.9418;
500.433;1.0103;-0.0020;0.2805;-3.9313;1.0382;-0.9160;29.9418;
500.454;1.0110;-0.0051;0.2866;-3.8931;1.1527;-0.9084;29.9418;
500.475;1.0129;-0.0090;0.2683;-4.1374;1.1069;-0.7634;29.9418;
500.496;1.0088;-0.0054;0.2819;-4.2824;1.1527;-0.7939;29.9418;
500.517;1.0151;-0.0039;0.2844;-4.2595;0.8931;-1.0305;29.9418;
500.538;1.0107;-0.0061;0.2727;-4.2977;0.9771;-0.9542;29.9418;
500.559;1.0066;-0.0049;0.2769;-4.2824;0.9389;-0.7176;29.9418;
500.581;1.0093;-0.0046;0.2724;-4.1603;0.9237;-0.8321;30.0359;
500.603;1.0088;0.0024;0.2833;-4.2595;1.1374;-0.9695;30.0359;
500.625;1.0095;-0.0024;0.2763;-4.2519;1.0992;-1.1756;29.9418;
500.646;1.0120;-0.0037;0.2744;-4.1221;0.9771;-0.6718;29.9418;
500.666;1.0093;-0.0049;0.2766;-4.1908;1.1145;-0.7405;29.9418;
500.687;1.0110;-0.0117;0.2794;-4.2366;1.1756;-0.8397;29.9418;
500.708;1.0098;-0.0059;0.2763;-4.2977;0.8702;-0.8473;30.0359;
500.729;1.0110;-0.0054;0.2733;-4.2824;1.0992;-0.7863;30.0359;
500.750;1.0159;0.0002;0.2755;-3.9237;0.9160;-0.8550;29.9418;
500.771;1.0120;-0.0098;0.2819;-4.3130;1.1450;-0.7634;30.0359;
500.792;1.0173;-0.0022;0.2719;-4.0458;0.9695;-0.9084;30.0359;
500.813;1.0066;-0.0044;0.2827;-4.0382;1.0763;-0.9389;29.9418;
500.846;1.0144;-0.0007;0.2711;-4.1450;0.9313;-0.7405;30.0359;
500.855;1.0117;-0.0073;0.2744;-4.1450;1.0763;-0.7710;29.9418;
500.877;1.0137;-0.0063;0.2741;-4.2824;1.0611;-0.9618;29.9418;
500.898;1.0100;-0.0039;0.2763;-4.1069;0.9313;-0.8168;29.9418;
500.919;1.0088;-0.0015;0.2711;-4.1374;0.9771;-0.8931;29.9418;
500.940;1.0120;-0.0054;0.2791;-4.0229;1.0840;-0.9771;29.8476;
500.961;1.0134;-0.0037;0.2791;-4.1527;1.0687;-0.9618;30.0359;
500.982;1.0127;-0.0002;0.2747;-4.1603;1.1603;-0.7099;29.9418;
501.003;1.0078;-0.0061;0.2772;-4.2214;1.1450;-0.7863;29.9418;
501.024;1.0151;-0.0049;0.2785;-4.0534;1.0611;-0.8779;29.9418;
501.045;1.0093;-0.0056;0.2724;-4.4427;1.0000;-0.6641;30.0359;
501.066;1.0142;-0.0020;0.2716;-4.1145;0.9924;-0.7481;29.9418;
501.087;1.0100;-0.0066;0.2763;-4.0458;1.1374;-0.9160;29.9418;
501.108;1.0122;-0.0049;0.2844;-4.0458;0.9618;-0.9160;30.0359;
501.129;1.0098;-0.0076;0.2716;-3.9008;0.9847;-0.8779;29.9418;
501.150;1.0112;-0.0085;0.2730;-4.0076;1.1603;-0.9466;29.9418;
501.171;1.0046;-0.0068;0.2735;-4.3435;1.2824;-0.9084;29.9418;
501.192;1.0117;-0.0105;0.2677;-4.3435;0.9618;-0.8855;29.9418;
501.213;1.0142;-0.0046;0.2810;-4.2672;1.1527;-0.7786;29.9418;
501.234;1.0112;-0.0098;0.2752;-4.2977;1.1298;-0.9313;29.9418;
501.255;1.0151;-0.0071;0.2821;-4.2137;1.1298;-0.9389;29.9418;
501.276;1.0117;-0.0078;0.2777;-4.1603;0.9542;-0.9084;29.9418;
501.297;1.0078;-0.0044;0.2788;-4.3435;1.1679;-0.8473;29.9418;
501.318;1.0115;-0.0027;0.2805;-4.2748;0.8855;-0.8779;29.9418;
501.339;1.0144;-0.0020;0.2672;-4.2672;1.2366;-0.7786;29.9418;
501.360;1.0090;-0.0076;0.2752;-4.0916;1.2443;-0.8092;29.9418;
501.381;1.0120;-0.0042;0.2672;-4.1374;1.0382;-0.9847;29.9418;
501.402;1.0063;0.0012;0.2808;-4.2595;1.0763;-0.8244;29.9418;
501.423;1.0063;-0.0083;0.2752;-4.2137;0.9618;-0.6794;30.0359;
501.444;1.0168;-0.0044;0.2799;-4.0916;1.0458;-0.9008;29.9418;
501.465;1.0154;-0.0100;0.2688;-3.9542;0.9924;-1.0229;29.9418;
501.486;1.0071;-0.0027;0.2716;-4.2977;1.0687;-0.9618;29.9418;
501.507;1.0105;-0.0005;0.2821;-4.1069;0.8855;-0.8931;29.9418;
501.528;1.0159;-0.0076;0.2799;-4.0534;1.0611;-0.8473;29.9418;
501.549;1.0081;-0.0017;0.2769;-4.0153;1.0305;-0.9466;30.0359;
501.570;1.0125;0.0002;0.2797;-4.0382;1.0992;-0.8168;29.9418;
501.591;1.0137;-0.0066;0.2810;-4.2977;1.1450;-0.7557;29.9418;
501.612;1.0164;-0.0022;0.2780;-4.3282;0.8092;-0.9237;29.9418;
501.633;1.0068;-0.0042;0.2777;-4.0229;1.1908;-0.7939;30.0359;
501.654;1.0078;-0.0039;0.2716;-4.1527;0.8397;-1.0000;29.9418;
501.677;1.0100;-0.0083;0.2733;-4.0916;0.9084;-1.0687;30.0359;
501.696;1.0098;0.0000;0.2735;-4.1221;0.9466;-0.9618;29.9418;
501.717;1.0154;-0.0090;0.2727;-4.0916;0.9237;-0.7252;29.9418;
501.744;1.0103;-0.0061;0.2791;-4.1145;0.9847;-0.7710;29.9418;
501.759;1.0085;-0.0083;0.2760;-4.1603;0.9084;-0.6947;29.9418;
501.780;1.0093;-0.0049;0.2780;-4.0840;0.9618;-0.8626;30.0359;
501.801;1.0134;-0.0076;0.2805;-4.1374;0.9466;-0.8931;30.0359;
501.822;1.0049;0.0022;0.2747;-4.1221;1.1221;-0.8855;30.0359;
501.843;1.0132;-0.0039;0.2683;-4.0153;0.9924;-0.8626;29.9418;
501.864;1.0071;-0.0063;0.2780;-4.3359;1.3130;-0.7176;29.9418;
501.885;1.0078;-0.0085;0.2747;-4.3359;1.0000;-0.8015;30.0359;
501.906;1.0105;-0.0054;0.2835;-4.2519;0.8931;-1.0305;29.9418;
501.927;1.0151;-0.0120;0.2810;-4.1069;0.8321;-0.6947;30.0359;
501.948;1.0146;-0.0098;0.2830;-4.1832;1.0382;-0.7481;29.9418;
501.969;1.0127;-0.0002;0.2783;-4.3359;1.0000;-0.7939;29.9418;
501.990;1.0081;-0.0032;0.2802;-4.2137;0.9618;-1.0000;29.9418;
502.011;1.0137;-0.0088;0.2883;-4.1679;0.9771;-0.9695;29.9418;
502.032;1.0144;-0.0032;0.2799;-4.1374;1.0611;-0.8321;30.0359;
502.053;1.0142;-0.0105;0.2749;-3.9847;0.8702;-0.9466;29.9418;
502.074;1.0088;-0.0071;0.2841;-4.1298;1.1679;-0.9237;30.0359;
502.095;1.0154;0.0002;0.2747;-4.1603;0.8015;-0.7328;30.0359;
502.116;1.0110;-0.0061;0.2846;-4.1985;1.3053;-0.9618;30.0359;
502.137;1.0081;-0.0076;0.2763;-4.3435;0.8473;-0.8931;29.9418;
502.158;1.0122;-0.0044;0.2763;-4.2443;1.0382;-0.7481;29.9418;
502.179;1.0146;-0.0010;0.2747;-4.3511;0.9618;-0.9542;29.9418;
502.200;1.0112;-0.0027;0.2733;-4.2290;0.9466;-0.8473;30.0359;
502.221;1.0120;-0.0017;0.2744;-4.0611;1.1069;-0.8702;29.9418;
502.242;1.0122;-0.0076;0.2821;-4.3206;1.0992;-0.8550;29.9418;
502.263;1.0107;-0.0090;0.2805;-4.2061;0.9847;-0.7634;30.0359;
502.284;1.0122;-0.0022;0.2735;-4.2214;1.1069;-0.7176;29.9418;
502.306;1.0054;-0.0034;0.2813;-3.9924;1.0229;-0.8855;30.0359;
502.326;1.0137;-0.0066;0.2741;-4.0534;0.8473;-0.9924;29.9418;
502.347;1.0144;-0.0105;0.2744;-4.3359;1.0076;-0.9389;30.0359;
502.368;1.0078;-0.0046;0.2699;-4.2061;0.9924;-0.9542;29.9418;
502.390;1.0085;-0.0054;0.2724;-4.0992;1.1603;-0.8473;29.9418;
502.412;1.0098;-0.0054;0.2766;-4.2748;1.0916;-0.7863;29.9418;
502.433;1.0090;-0.0076;0.2738;-4.0992;0.9924;-0.8931;29.9418;
502.454;1.0144;0.0002;0.2819;-4.1985;0.9924;-0.8855;29.9418;
502.475;1.0071;-0.0061;0.2871;-3.9924;0.9160;-0.8321;30.0359;
502.496;1.0061;0.0012;0.2794;-4.1145;0.8473;-0.8168;30.0359;
502.517;1.0081;-0.0032;0.2827;-4.2137;1.0992;-0.8473;30.0359;
502.538;1.0122;-0.0056;0.2735;-4.3511;0.9160;-0.8550;29.9418;
502.559;1.0120;-0.0054;0.2733;-4.2443;0.8473;-0.7634;29.9418;
502.580;1.0127;-0.0027;0.2869;-4.2214;1.1069;-0.6260;30.0359;
502.601;1.0083;-0.0046;0.2774;-4.2748;1.0000;-0.9313;30.0359;
502.622;1.0056;-0.0039;0.2702;-4.0992;1.0763;-0.9160;29.9418;
502.643;1.0120;-0.0066;0.2821;-4.1450;0.9237;-0.6489;29.9418;
502.664;1.0161;-0.0042;0.2835;-4.1985;1.1527;-0.9313;30.0359;
502.686;1.0054;-0.0081;0.2741;-4.1069;0.9847;-0.8702;29.9418;
502.707;1.0100;-0.0029;0.2749;-4.1374;0.9389;-0.9847;30.0359;
502.728;1.0107;-0.0063;0.2813;-4.1527;0.9160;-0.9084;29.9418;
502.750;1.0117;-0.0046;0.2758;-4.1832;1.0534;-0.9847;29.9418;
502.771;1.0090;-0.0002;0.2785;-4.1908;1.0534;-1.0305;29.9418;
502.791;1.0076;0.0029;0.2785;-4.3282;1.1374;-0.9008;30.0359;
502.813;1.0103;-0.0015;0.2741;-4.2748;1.1298;-0.9389;29.9418;
502.834;1.0149;-0.0081;0.2769;-4.1908;1.0687;-0.8397;30.0359;
502.855;1.0088;-0.0032;0.2774;-4.0992;0.9542;-0.9695;30.0359;
502.875;1.0151;0.0017;0.2741;-4.2061;0.9084;-0.7557;30.0359;
502.896;1.0098;-0.0049;0.2819;-4.0840;1.0611;-0.8855;30.0359;
502.917;1.0083;-0.0076;0.2838;-4.2748;1.0534;-1.1603;29.9418;
502.938;1.0115;-0.0020;0.2747;-4.0076;1.0076;-0.9542;29.9418;
502.959;1.0107;0.0029;0.2702;-4.3359;1.0305;-0.8626;29.9418;
502.980;1.0093;-0.0068;0.2797;-4.2519;0.9542;-1.0153;30.0359;
503.001;1.0151;0.0017;0.2858;-4.1221;1.2290;-0.9618;30.0359;
503.022;1.0073;-0.0071;0.2774;-4.3206;0.9542;-0.6947;29.9418;
503.043;1.0115;-0.0012;0.2758;-4.2519;1.1527;-0.9160;30.0359;
503.064;1.0164;-0.0068;0.2747;-4.1756;0.9618;-0.9695;29.9418;
503.085;1.0032;-0.0088;0.2677;-4.2290;1.1908;-0.8855;29.9418;
503.106;1.0081;-0.0073;0.2841;-4.1145;1.0687;-0.8473;29.9418;
503.127;1.0144;0.0000;0.2760;-4.2748;0.8855;-0.8702;29.9418;
503.149;1.0127;-0.0054;0.2733;-4.1527;0.9084;-0.9160;29.9418;
503.169;1.0090;0.0032;0.2705;-4.0382;1.1908;-0.8626;29.9418;
503.190;1.0115;-0.0049;0.2799;-3.9847;1.1298;-0.8397;29.9418;
503.211;1.0103;-0.0044;0.2752;-4.2901;1.0305;-0.8550;29.9418;
503.232;1.0103;-0.0029;0.2808;-4.2214;0.9847;-0.8855;30.0359;
503.253;1.0066;-0.0051;0.2772;-4.1298;0.8244;-0.7863;29.9418;
503.275;1.0071;-0.0042;0.2855;-4.1069;0.8855;-1.0916;29.9418;
503.295;1.0110;0.0002;0.2763;-4.1374;1.0611;-0.9542;29.9418;
503.316;1.0095;-0.0056;0.2788;-4.5267;1.0687;-0.8092;29.9418;
503.337;1.0093;-0.0085;0.2749;-4.2061;0.9771;-0.8168;30.0359;
503.358;1.0056;-0.0134;0.2785;-4.1145;1.1374;-0.7710;29.9418;
503.379;1.0063;-0.0015;0.2724;-4.0916;1.0000;-0.9695;29.9418;
503.400;1.0125;-0.0056;0.2735;-4.0916;0.9542;-0.6870;30.0359;
503.421;1.0151;-0.0098;0.2747;-4.0534;1.0076;-1.0000;29.9418;
503.442;1.0125;-0.0015;0.2758;-4.1603;0.9542;-0.8931;29.9418;
503.463;1.0146;-0.0051;0.2730;-4.1374;1.0611;-0.7710;29.9418;
503.484;1.0093;-0.0046;0.2733;-4.1221;1.0840;-0.7557;29.9418;
503.505;1.0115;-0.0054;0.2755;-4.1603;0.9695;-0.9237;30.0359;
503.526;1.0142;-0.0049;0.2808;-4.1298;0.9618;-0.9466;29.8476;
503.547;1.0127;-0.0056;0.2774;-4.1069;1.1145;-0.9237;29.9418;
503.568;1.0078;-0.0071;0.2674;-4.1374;1.0840;-0.8931;29.9418;
503.589;1.0100;-0.0073;0.2827;-4.3664;1.0305;-1.1374;30.0359;
503.610;1.0100;-0.0088;0.2727;-4.1450;1.0153;-0.7557;29.9418;
503.631;1.0098;-0.0063;0.2699;-4.1069;0.8855;-1.0305;29.8476;
503.652;1.0168;-0.0085;0.2735;-4.2366;1.0382;-0.8626;30.0359;
503.673;1.0159;-0.0039;0.2783;-4.3130;1.0840;-0.9695;30.0359;
503.695;1.0090;-0.0007;0.2763;-4.1679;1.1450;-0.8473;29.9418;
503.716;1.0024;-0.0044;0.2755;-4.1679;0.9695;-0.6489;30.0359;
503.738;1.0122;-0.0061;0.2735;-4.2443;1.0076;-0.9847;29.9418;
503.759;1.0120;-0.0051;0.2805;-4.1527;1.0916;-0.8550;30.0359;
503.780;1.0146;-0.0024;0.2647;-4.2519;0.9847;-0.9160;29.9418;
503.801;1.0093;-0.0039;0.2741;-4.2824;0.7939;-0.7863;30.0359;
503.822;1.0105;-0.0105;0.2830;-4.1603;1.1756;-0.8168;29.9418;
503.843;1.0137;-0.0068;0.2755;-4.3282;0.9924;-0.6794;29.9418;
503.864;1.0164;-0.0054;0.2716;-4.0229;0.9618;-0.7939;29.9418;
503.885;1.0076;-0.0051;0.2858;-4.1756;1.1679;-0.8550;30.0359;
503.906;1.0061;-0.0029;0.2916;-4.2672;1.0076;-1.0153;30.0359;
503.927;1.0068;-0.0022;0.2680;-4.0611;1.0153;-0.7099;29.9418;
503.948;1.0103;-0.0098;0.2766;-4.5878;0.9008;-0.6641;29.9418;
503.969;1.0127;-0.0022;0.2766;-4.1527;0.9542;-1.0611;30.0359;
503.990;1.0103;-0.0078;0.2785;-4.2595;1.0916;-0.9313;30.0359;
504.011;1.0129;-0.0051;0.2708;-4.0534;1.0687;-0.7710;30.0359;
504.032;1.0093;-0.0037;0.2794;-4.2214;0.9237;-0.7786;30.0359;
504.053;1.0088;-0.0056;0.2708;-3.9847;1.1756;-0.8015;29.9418;
504.074;1.0110;-0.0110;0.2785;-4.1985;1.1527;-0.8397;30.0359;
504.096;1.0085;-0.0049;0.2810;-4.1374;1.0611;-0.9237;29.9418;
504.116;1.0107;-0.0098;0.2727;-4.2443;0.8779;-0.7252;30.0359;
504.137;1.0125;-0.0059;0.2652;-4.2977;0.9237;-0.8779;29.9418;
504.158;1.0078;0.0020;0.2702;-4.1908;0.8550;-0.7176;29.9418;
504.179;1.0061;-0.0056;0.2647;-3.9771;0.9160;-0.7939;29.9418;
504.200;1.0129;-0.0061;0.2752;-4.2366;1.1908;-0.7786;30.0359;
504.221;1.0144;-0.0054;0.2805;-4.1832;0.9771;-0.9160;30.0359;
504.242;1.0093;-0.0034;0.2805;-4.1374;0.9924;-0.7710;29.9418;
504.263;1.0132;-0.0015;0.2794;-4.1832;1.0687;-1.0076;29.9418;
504.284;1.0078;0.0020;0.2749;-4.2824;0.9313;-0.9466;29.9418;
504.305;1.0129;-0.0042;0.2655;-3.9695;1.0458;-0.9313;29.9418;
504.326;1.0078;-0.0073;0.2821;-4.2061;0.7557;-0.8168;30.0359;
504.347;1.0166;-0.0002;0.2833;-4.2977;1.0763;-1.0382;29.9418;
504.368;1.0071;-0.0002;0.2760;-4.2672;1.0000;-0.8321;30.0359;
504.389;1.0085;-0.0034;0.2727;-4.1832;1.0305;-0.8702;29.9418;
504.410;1.0010;-0.0010;0.2735;-4.3435;0.9695;-0.7939;29.9418;
504.431;1.0085;0.0029;0.2777;-4.2977;1.1679;-0.9771;30.0359;
504.452;1.0093;-0.0071;0.2794;-4.0763;0.9924;-0.7557;30.0359;
504.473;1.0095;-0.0061;0.2819;-4.1832;1.0000;-0.8244;29.9418;
504.494;1.0142;-0.0051;0.2733;-4.2443;1.0382;-0.9237;29.9418;
504.515;1.0090;-0.0059;0.2835;-4.1985;1.0229;-0.9313;29.9418;
504.536;1.0112;0.0012;0.2711;-3.9924;0.9618;-0.8244;29.8476;
504.557;1.0063;-0.0039;0.2758;-4.2137;0.7481;-0.7863;29.9418;
504.578;1.0134;-0.0095;0.2766;-4.1450;0.7939;-0.9160;29.9418;
504.599;1.0154;-0.0073;0.2730;-4.2824;1.0305;-0.9924;29.9418;
504.620;1.0103;-0.0012;0.2708;-4.2672;0.8321;-0.7710;29.9418;
504.641;1.0156;-0.0049;0.2744;-4.0305;1.0763;-1.1298;29.9418;
504.662;1.0093;-0.0059;0.2799;-4.1450;0.8397;-0.7939;29.9418;
504.683;1.0146;-0.0034;0.2852;-4.2443;0.9618;-0.9389;29.9418;
504.704;1.0134;-0.0051;0.2727;-4.2290;1.1603;-0.9084;29.9418;
504.725;1.0122;-0.0100;0.2705;-4.1450;1.1145;-0.8855;30.0359;
504.746;1.0115;-0.0085;0.2774;-4.0992;0.9008;-0.6412;29.8476;
504.767;1.0115;-0.0039;0.2711;-4.2290;1.0687;-0.7710;30.0359;
504.788;1.0073;-0.0017;0.2777;-4.0840;1.0840;-1.0076;29.9418;
504.809;1.0125;-0.0032;0.2716;-4.2366;1.0153;-0.8473;30.0359;
504.831;1.0051;-0.0039;0.2747;-4.1603;1.0382;-0.7557;29.9418;
504.851;1.0105;-0.0042;0.2791;-4.1221;1.1985;-0.9008;29.9418;
504.872;1.0076;-0.0059;0.2752;-4.2290;1.1298;-0.7481;29.9418;
504.893;1.0125;0.0017;0.2838;-4.2137;0.9084;-0.9924;29.9418;
504.914;1.0076;-0.0010;0.2747;-4.1450;1.1298;-0.8931;29.8476;
504.935;1.0161;-0.0002;0.2760;-4.1832;1.0305;-0.8931;29.9418;
504.956;1.0151;-0.0027;0.2788;-3.9695;1.0458;-0.9160;30.0359;
504.977;1.0103;-0.0029;0.2719;-4.0534;1.1756;-0.9618;30.0359;
504.998;1.0078;-0.0044;0.2744;-4.1679;0.9924;-0.8473;29.9418;
505.019;1.0076;-0.0107;0.2749;-4.3206;1.0076;-0.7252;29.9418;
505.040;1.0151;-0.0071;0.2744;-4.1298;0.9695;-0.9237;30.0359;
505.061;1.0127;-0.0046;0.2866;-4.1908;1.0687;-0.7710;30.0359;
505.082;1.0117;-0.0068;0.2802;-4.0000;1.1756;-1.0916;29.9418;
505.103;1.0105;-0.0037;0.2752;-4.4122;1.1603;-1.0382;30.0359;
505.124;1.0107;-0.0090;0.2783;-4.2672;1.1145;-0.7481;29.9418;
505.145;1.0071;-0.0017;0.2708;-4.2061;1.0534;-0.9084;29.9418;
505.166;1.0073;-0.0085;0.2783;-4.3053;1.0305;-0.8931;30.0359;
505.187;1.0076;-0.0103;0.2735;-4.0229;0.9237;-0.8550;29.9418;
505.208;1.0076;-0.0007;0.2810;-4.1221;0.9771;-0.8626;29.8476;
505.229;1.0122;-0.0029;0.2783;-4.0458;1.0458;-1.0916;29.9418;
505.250;1.0037;-0.0066;0.2713;-4.2595;1.0076;-0.9160;29.9418;
505.271;1.0071;-0.0056;0.2727;-4.0382;0.9542;-0.7481;29.9418;
505.292;1.0071;-0.0012;0.2638;-4.2214;1.0229;-0.8397;29.9418;
505.313;1.0151;-0.0049;0.2783;-4.1756;0.9008;-0.8473;29.9418;
505.334;1.0117;-0.0063;0.2799;-4.2748;0.8168;-1.0229;29.9418;
505.355;1.0149;-0.0027;0.2752;-4.1145;1.1832;-0.8092;29.9418;
505.376;1.0112;-0.0002;0.2813;-4.1069;1.2519;-0.7786;29.9418;
505.397;1.0093;-0.0059;0.2727;-4.2137;1.1298;-1.0458;29.9418;
505.418;1.0132;-0.0059;0.2788;-4.2519;1.0763;-0.8779;29.9418;
505.439;1.0144;-0.0054;0.2791;-4.0534;1.0687;-0.8092;30.1300;
505.460;1.0078;0.0000;0.2724;-4.2137;1.0992;-1.0382;29.9418;
505.481;1.0093;-0.0056;0.2722;-4.1450;0.8931;-0.8397;29.9418;
505.502;1.0144;-0.0059;0.2741;-4.0534;0.9542;-0.8092;30.0359;
505.524;1.0132;-0.0051;0.2691;-3.9847;1.0916;-0.7939;29.9418;
505.546;1.0073;-0.0063;0.2655;-4.1756;1.0382;-0.9695;29.9418;
505.567;1.0085;-0.0081;0.2724;-4.0153;0.9847;-0.7405;29.9418;
505.588;1.0090;-0.0063;0.2686;-4.0992;1.1221;-1.1450;29.9418;
505.609;1.0073;-0.0039;0.2763;-4.1679;1.0305;-0.9771;30.0359;
505.630;1.0066;-0.0061;0.2780;-4.2519;0.9847;-0.7863;29.9418;
505.651;1.0071;-0.0073;0.2797;-4.2977;0.9924;-0.9160;29.9418;
505.672;1.0125;-0.0083;0.2722;-4.1450;1.0153;-0.9466;30.0359;
505.693;1.0139;0.0005;0.2824;-4.2901;0.9237;-0.8244;29.9418;
505.714;1.0112;-0.0098;0.2747;-4.4122;1.0382;-0.9084;29.9418;
505.735;1.0061;-0.0042;0.2824;-4.2901;0.9313;-0.8168;29.9418;
505.756;1.0156;-0.0056;0.2844;-4.1069;0.9847;-0.8550;29.9418;
505.777;1.0122;-0.0032;0.2719;-4.0534;1.1298;-1.0153;29.9418;
505.798;1.0144;-0.0090;0.2735;-4.0305;0.9313;-0.9389;29.9418;
505.820;1.0120;-0.0049;0.2727;-4.2214;0.9847;-1.0687;30.0359;
505.841;1.0022;-0.0051;0.2724;-4.2824;0.9542;-0.8855;29.8476;
505.862;1.0120;-0.0042;0.2752;-4.1679;1.0229;-0.8168;29.9418;
505.883;1.0103;-0.0054;0.2841;-4.1603;1.0687;-0.8779;29.9418;
505.905;1.0125;-0.0061;0.2774;-4.3206;0.9847;-0.8779;29.9418;
505.925;1.0120;0.0015;0.2774;-4.1908;1.1450;-0.8550;29.9418;
505.946;1.0071;-0.0059;0.2716;-4.2443;1.2443;-0.7023;29.9418;
505.967;1.0125;-0.0054;0.2797;-4.0611;1.0076;-0.8931;29.9418;
505.988;1.0073;-0.0015;0.2777;-4.1908;1.0992;-0.8244;29.9418;
506.010;1.0076;-0.0061;0.2672;-4.2214;1.0687;-0.8321;29.9418;
506.030;1.0125;-0.0042;0.2702;-4.2214;0.9389;-0.7863;30.0359;
506.051;1.0142;-0.0015;0.2727;-4.3282;0.8626;-0.9313;29.9418;
506.072;1.0103;-0.0066;0.2716;-4.0763;1.0458;-1.0153;29.9418;
506.093;1.0081;-0.0015;0.2802;-4.0763;1.1374;-0.9160;29.9418;
506.114;1.0103;-0.0110;0.2752;-4.0611;1.0153;-0.8550;29.8476;
506.135;1.0110;-0.0081;0.2788;-4.0305;0.9618;-0.8702;30.0359;
506.156;1.0117;-0.0024;0.2791;-4.0534;0.8473;-0.8015;30.0359;
506.177;1.0149;-0.0059;0.2711;-4.1908;1.1527;-0.8702;29.8476;
506.198;1.0129;-0.0068;0.2769;-4.1221;0.9771;-0.9695;29.9418;
506.219;1.0110;-0.0046;0.2785;-4.2824;0.9771;-0.8321;29.9418;
506.240;1.0129;-0.0032;0.2735;-4.1221;0.9695;-1.0382;30.0359;
506.261;1.0129;-0.0039;0.2672;-4.3588;1.0000;-0.9924;29.9418;
